date,close,volume
2025-08-12 00:00:00+00:00,191.78000000,5074348.15700000
2025-08-13 00:00:00+00:00,201.51000000,7148726.27900000
2025-08-14 00:00:00+00:00,192.47000000,8965607.31400000
2025-08-15 00:00:00+00:00,185.72000000,4360287.39600000
2025-08-16 00:00:00+00:00,189.60000000,2099818.44800000
2025-08-17 00:00:00+00:00,190.99000000,2261555.55600000
2025-08-18 00:00:00+00:00,182.94000000,3374074.69700000
2025-08-19 00:00:00+00:00,176.22000000,3260089.95900000
2025-08-20 00:00:00+00:00,187.94000000,3464957.67400000
2025-08-21 00:00:00+00:00,180.29000000,2914511.60300000
2025-08-22 00:00:00+00:00,200.69000000,6594118.38900000
2025-08-23 00:00:00+00:00,204.14000000,4788640.75900000
2025-08-24 00:00:00+00:00,205.98000000,7165649.23800000
2025-08-25 00:00:00+00:00,187.20000000,7953100.75300000
2025-08-26 00:00:00+00:00,195.86000000,4734419.52200000
2025-08-27 00:00:00+00:00,202.95000000,7835140.15400000
2025-08-28 00:00:00+00:00,214.43000000,7247306.54600000
2025-08-29 00:00:00+00:00,205.08000000,8607486.59700000
2025-08-30 00:00:00+00:00,202.70000000,3894576.11500000
2025-08-31 00:00:00+00:00,200.62000000,3303223.94800000
2025-09-01 00:00:00+00:00,197.32000000,4464767.77300000
2025-09-02 00:00:00+00:00,209.65000000,4894637.54900000
2025-09-03 00:00:00+00:00,210.77000000,4063191.68300000
2025-09-04 00:00:00+00:00,202.32000000,2726779.27700000
2025-09-05 00:00:00+00:00,203.36000000,4121395.25500000
2025-09-06 00:00:00+00:00,200.16000000,1481500.99700000
2025-09-07 00:00:00+00:00,206.35000000,2217510.76300000
2025-09-08 00:00:00+00:00,214.11000000,5729678.93500000
2025-09-09 00:00:00+00:00,217.21000000,4979304.71300000
2025-09-10 00:00:00+00:00,224.07000000,4824185.21200000
2025-09-11 00:00:00+00:00,228.73000000,4352357.00100000
2025-09-12 00:00:00+00:00,242.18000000,5891653.93100000
2025-09-13 00:00:00+00:00,242.38000000,3305661.26500000
2025-09-14 00:00:00+00:00,239.76000000,4165171.12800000
2025-09-15 00:00:00+00:00,234.31000000,4733589.61900000
2025-09-16 00:00:00+00:00,236.96000000,3181627.06000000
2025-09-17 00:00:00+00:00,244.84000000,4771529.49300000
2025-09-18 00:00:00+00:00,247.50000000,3916890.90800000
2025-09-19 00:00:00+00:00,238.53000000,3384985.69800000
2025-09-20 00:00:00+00:00,239.48000000,1550489.21500000
2025-09-21 00:00:00+00:00,236.16000000,1392437.97600000
2025-09-22 00:00:00+00:00,220.38000000,5836593.70300000
2025-09-23 00:00:00+00:00,213.30000000,3448908.46800000
2025-09-24 00:00:00+00:00,211.60000000,4427457.52600000
2025-09-25 00:00:00+00:00,192.74000000,6761257.29100000
2025-09-26 00:00:00+00:00,205.17000000,5623202.87400000
2025-09-27 00:00:00+00:00,203.46000000,2104933.41500000
2025-09-28 00:00:00+00:00,210.83000000,2194260.07400000
2025-09-29 00:00:00+00:00,212.75000000,3213098.85100000
2025-09-30 00:00:00+00:00,208.68000000,3264781.48500000
2025-10-01 00:00:00+00:00,222.04000000,4050260.92100000
2025-10-02 00:00:00+00:00,234.74000000,4590696.38800000
2025-10-03 00:00:00+00:00,232.84000000,4216611.61400000
2025-10-04 00:00:00+00:00,227.86000000,1841410.60500000
2025-10-05 00:00:00+00:00,228.56000000,3099633.52600000
2025-10-06 00:00:00+00:00,232.35000000,2981928.37500000
2025-10-07 00:00:00+00:00,219.97000000,4401045.75700000
2025-10-08 00:00:00+00:00,229.02000000,3103760.64500000
2025-10-09 00:00:00+00:00,220.93000000,3272953.43100000
2025-10-10 00:00:00+00:00,188.43000000,9622835.42900000
2025-10-11 00:00:00+00:00,177.62000000,7292387.24800000
2025-10-12 00:00:00+00:00,197.00000000,6486999.72100000
2025-10-13 00:00:00+00:00,208.69000000,6253161.51100000
2025-10-14 00:00:00+00:00,202.44000000,7349167.87500000
2025-10-15 00:00:00+00:00,193.84000000,5369155.43900000
2025-10-16 00:00:00+00:00,184.85000000,5404640.66300000
2025-10-17 00:00:00+00:00,181.96000000,6102908.87700000
2025-10-18 00:00:00+00:00,187.56000000,2105841.09500000
2025-10-19 00:00:00+00:00,187.86000000,2483964.60000000
2025-10-20 00:00:00+00:00,189.71000000,3178001.49900000
2025-10-21 00:00:00+00:00,185.63000000,4651082.62100000
2025-10-22 00:00:00+00:00,180.12000000,3977004.71500000
2025-10-23 00:00:00+00:00,191.35000000,3501959.11500000
2025-10-24 00:00:00+00:00,193.59000000,3356762.62600000
2025-10-25 00:00:00+00:00,193.84000000,1626838.93800000
2025-10-26 00:00:00+00:00,200.03000000,2577750.13000000
2025-10-27 00:00:00+00:00,198.70000000,3515609.38700000
2025-10-28 00:00:00+00:00,194.15000000,4329169.96100000
2025-10-29 00:00:00+00:00,193.88000000,4620887.82900000
2025-10-30 00:00:00+00:00,184.69000000,5054538.26300000
2025-10-31 00:00:00+00:00,187.21000000,3193393.84000000
2025-11-01 00:00:00+00:00,186.35000000,1484505.22000000
2025-11-02 00:00:00+00:00,187.71000000,1761297.55700000
2025-11-03 00:00:00+00:00,166.06000000,7327613.06300000
2025-11-04 00:00:00+00:00,155.03000000,8288577.56500000
2025-11-05 00:00:00+00:00,162.37000000,4650531.68800000
2025-11-06 00:00:00+00:00,155.28000000,3576753.32700000
2025-11-07 00:00:00+00:00,161.79000000,4213077.97200000
2025-11-08 00:00:00+00:00,158.02000000,2502927.24000000
2025-11-09 00:00:00+00:00,164.53000000,3231789.57500000
2025-11-10 00:00:00+00:00,167.31000000,3628961.12600000
2025-11-11 00:00:00+00:00,154.63000000,4702104.21300000
2025-11-12 00:00:00+00:00,153.42000000,4139205.46700000
2025-11-13 00:00:00+00:00,144.73000000,5418189.69700000
2025-11-14 00:00:00+00:00,138.92000000,6176425.14700000
2025-11-15 00:00:00+00:00,139.61000000,2351478.02200000
2025-11-16 00:00:00+00:00,137.17000000,3385434.28400000
2025-11-17 00:00:00+00:00,130.99000000,5624720.77500000
2025-11-18 00:00:00+00:00,140.69000000,5528848.81000000
2025-11-19 00:00:00+00:00,137.06000000,4268467.04400000
2025-11-20 00:00:00+00:00,133.67000000,7048254.22400000
2025-11-21 00:00:00+00:00,128.68000000,8285885.69300000
2025-11-22 00:00:00+00:00,127.59000000,2612487.85900000
2025-11-23 00:00:00+00:00,130.58000000,2818715.19000000
2025-11-24 00:00:00+00:00,138.44000000,4744857.04600000
2025-11-25 00:00:00+00:00,138.96000000,2994819.85300000
2025-11-26 00:00:00+00:00,143.02000000,4021862.67000000
2025-11-27 00:00:00+00:00,140.85000000,2331673.18900000
2025-11-28 00:00:00+00:00,137.33000000,3502510.03100000
2025-11-29 00:00:00+00:00,135.91000000,1859321.17100000
2025-11-30 00:00:00+00:00,133.48000000,2608165.32900000
2025-12-01 00:00:00+00:00,126.66000000,5007504.05700000
2025-12-02 00:00:00+00:00,138.68000000,5022856.74700000
2025-12-03 00:00:00+00:00,144.67000000,3954144.80500000
2025-12-04 00:00:00+00:00,139.01000000,2694242.24100000
2025-12-05 00:00:00+00:00,133.29000000,3367359.14300000
2025-12-06 00:00:00+00:00,132.19000000,1341595.43100000
2025-12-07 00:00:00+00:00,132.24000000,3131804.49100000
2025-12-08 00:00:00+00:00,133.25000000,3245115.42600000
2025-12-09 00:00:00+00:00,137.88000000,4508522.03400000
2025-12-10 00:00:00+00:00,136.26000000,4520230.27600000
2025-12-11 00:00:00+00:00,136.41000000,4377697.03600000
2025-12-12 00:00:00+00:00,132.27000000,4005608.26200000
2025-12-13 00:00:00+00:00,133.14000000,1472483.73500000
2025-12-14 00:00:00+00:00,129.40000000,1731614.63700000
2025-12-15 00:00:00+00:00,127.81000000,3922431.00000000
2025-12-16 00:00:00+00:00,129.15000000,2884783.99800000
2025-12-17 00:00:00+00:00,123.27000000,4525580.21600000
2025-12-18 00:00:00+00:00,119.60000000,4790795.00800000
2025-12-19 00:00:00+00:00,126.27000000,4090548.59200000
2025-12-20 00:00:00+00:00,125.81000000,1229353.58600000
2025-12-21 00:00:00+00:00,126.03000000,1812103.18900000
2025-12-22 00:00:00+00:00,125.93000000,2667589.14600000
2025-12-23 00:00:00+00:00,124.01000000,2440030.87200000
2025-12-24 00:00:00+00:00,122.53000000,1605450.49800000
2025-12-25 00:00:00+00:00,120.06000000,1818325.14800000
2025-12-26 00:00:00+00:00,122.26000000,3326516.56200000
2025-12-27 00:00:00+00:00,124.73000000,1357802.11200000
2025-12-28 00:00:00+00:00,125.27000000,1828960.45100000
2025-12-29 00:00:00+00:00,123.28000000,4307595.10500000
2025-12-30 00:00:00+00:00,125.01000000,2480631.51600000
2025-12-31 00:00:00+00:00,124.65000000,2941643.65800000
2026-01-01 00:00:00+00:00,126.90000000,1733664.97800000
2026-01-02 00:00:00+00:00,132.29000000,2924227.37200000
2026-01-03 00:00:00+00:00,133.37000000,1520623.49900000
2026-01-04 00:00:00+00:00,134.12000000,1809269.11300000
2026-01-05 00:00:00+00:00,137.90000000,3327567.48400000
2026-01-06 00:00:00+00:00,141.08000000,3771795.11700000
2026-01-07 00:00:00+00:00,136.39000000,2321642.17800000
2026-01-08 00:00:00+00:00,138.37000000,3113437.83500000
2026-01-09 00:00:00+00:00,135.97000000,3778547.99600000
2026-01-10 00:00:00+00:00,135.84000000,1000837.00400000
2026-01-11 00:00:00+00:00,139.70000000,2209913.20600000
2026-01-12 00:00:00+00:00,139.22000000,4160120.09100000
2026-01-13 00:00:00+00:00,145.51000000,4195082.46800000
2026-01-14 00:00:00+00:00,146.69000000,3695077.37800000
2026-01-15 00:00:00+00:00,142.40000000,2462143.13900000
2026-01-16 00:00:00+00:00,144.89000000,1900879.02600000
2026-01-17 00:00:00+00:00,143.72000000,835154.76100000
2026-01-18 00:00:00+00:00,137.87000000,1877438.69800000
2026-01-19 00:00:00+00:00,133.44000000,2972524.77000000
2026-01-20 00:00:00+00:00,125.80000000,3532423.88000000
2026-01-21 00:00:00+00:00,129.54000000,3161736.36000000
2026-01-22 00:00:00+00:00,128.47000000,1811586.46200000
2026-01-23 00:00:00+00:00,127.43000000,2044063.07700000
2026-01-24 00:00:00+00:00,127.21000000,807419.99500000
2026-01-25 00:00:00+00:00,118.85000000,4540879.44900000
2026-01-26 00:00:00+00:00,124.24000000,2355751.36300000
2026-01-27 00:00:00+00:00,127.19000000,2036509.04200000
2026-01-28 00:00:00+00:00,125.35000000,1997863.52800000
2026-01-29 00:00:00+00:00,117.82000000,3730613.47300000
2026-01-30 00:00:00+00:00,117.59000000,4761006.74200000
2026-01-31 00:00:00+00:00,105.58000000,8567398.32600000
2026-02-01 00:00:00+00:00,100.79000000,4204256.05100000
2026-02-02 00:00:00+00:00,104.55000000,5574032.68100000
2026-02-03 00:00:00+00:00,97.89000000,4514018.11500000
2026-02-04 00:00:00+00:00,92.12000000,6251459.37100000
2026-02-05 00:00:00+00:00,78.35000000,10243355.48000000
2026-02-06 00:00:00+00:00,87.46000000,11811095.76600000
2026-02-07 00:00:00+00:00,87.59000000,4486649.48000000
2026-02-08 00:00:00+00:00,86.99000000,2534998.68300000
2026-02-09 00:00:00+00:00,86.77000000,3667652.41600000
2026-02-10 00:00:00+00:00,82.99000000,2975212.10500000
2026-02-11 00:00:00+00:00,79.30000000,3814913.32000000
2026-02-12 00:00:00+00:00,78.40000000,3196230.11700000
2026-02-13 00:00:00+00:00,84.33000000,3370390.27200000
2026-02-14 00:00:00+00:00,88.06000000,2698607.21500000
2026-02-15 00:00:00+00:00,86.16000000,3929085.40000000
2026-02-16 00:00:00+00:00,86.45000000,3559751.81100000
2026-02-17 00:00:00+00:00,85.08000000,2774655.86500000
2026-02-18 00:00:00+00:00,81.61000000,3137603.97000000
2026-02-19 00:00:00+00:00,82.50000000,2848277.49000000
2026-02-20 00:00:00+00:00,84.67000000,3754556.75900000
2026-02-21 00:00:00+00:00,85.17000000,1780748.86200000
2026-02-22 00:00:00+00:00,82.79000000,1798852.59600000
2026-02-23 00:00:00+00:00,77.90000000,5163373.38300000
2026-02-24 00:00:00+00:00,78.99000000,3592828.37600000
2026-02-25 00:00:00+00:00,88.06000000,5632749.41500000
2026-02-26 00:00:00+00:00,85.91000000,3356890.97900000
2026-02-27 00:00:00+00:00,81.85000000,3370499.35900000
2026-02-28 00:00:00+00:00,84.35000000,4737699.87900000
2026-03-01 00:00:00+00:00,83.60000000,4435194.22200000
2026-03-02 00:00:00+00:00,86.64000000,5123433.26000000
2026-03-03 00:00:00+00:00,86.97000000,4136742.74500000
2026-03-04 00:00:00+00:00,90.85000000,6329931.38300000
2026-03-05 00:00:00+00:00,88.77000000,3753710.60800000
2026-03-06 00:00:00+00:00,84.70000000,3135324.64200000
2026-03-07 00:00:00+00:00,83.22000000,1465281.72100000
2026-03-08 00:00:00+00:00,81.59000000,2102965.68700000
2026-03-09 00:00:00+00:00,84.96000000,3594057.28900000
2026-03-10 00:00:00+00:00,85.88000000,3643895.13400000
2026-03-11 00:00:00+00:00,86.58000000,3182175.73900000
2026-03-12 00:00:00+00:00,86.84000000,2913681.14800000
2026-03-13 00:00:00+00:00,88.18000000,4940378.61700000
2026-03-14 00:00:00+00:00,88.03000000,1498143.03900000
2026-03-15 00:00:00+00:00,92.30000000,2614547.10500000
2026-03-16 00:00:00+00:00,96.20000000,5621650.62100000
2026-03-17 00:00:00+00:00,94.62000000,2833557.58600000
2026-03-18 00:00:00+00:00,90.08000000,3293861.55800000
2026-03-19 00:00:00+00:00,88.89000000,2609542.92400000
2026-03-20 00:00:00+00:00,89.84000000,2201411.53800000
2026-03-21 00:00:00+00:00,87.56000000,1241845.22500000
2026-03-22 00:00:00+00:00,86.20000000,2138087.13100000
2026-03-23 00:00:00+00:00,91.43000000,4561706.38800000
2026-03-24 00:00:00+00:00,90.80000000,3086042.52600000
2026-03-25 00:00:00+00:00,91.70000000,2652534.79800000
2026-03-26 00:00:00+00:00,86.53000000,3566192.73600000
2026-03-27 00:00:00+00:00,83.11000000,2840562.07000000
2026-03-28 00:00:00+00:00,82.09000000,1667010.09900000
2026-03-29 00:00:00+00:00,81.44000000,1624673.47500000
2026-03-30 00:00:00+00:00,82.54000000,3025854.68700000
2026-03-31 00:00:00+00:00,83.20000000,4272567.42600000
2026-04-01 00:00:00+00:00,81.18000000,4676736.12000000
2026-04-02 00:00:00+00:00,78.94000000,4210024.26300000
2026-04-03 00:00:00+00:00,80.40000000,2230839.74000000
2026-04-04 00:00:00+00:00,80.83000000,1562930.76700000
2026-04-05 00:00:00+00:00,81.89000000,1732438.55800000
2026-04-06 00:00:00+00:00,80.03000000,2730370.56400000
2026-04-07 00:00:00+00:00,85.56000000,4312598.52000000
2026-04-08 00:00:00+00:00,82.57000000,2952758.54800000
2026-04-09 00:00:00+00:00,83.33000000,2775927.62900000
2026-04-10 00:00:00+00:00,84.83000000,2186078.34300000
2026-04-11 00:00:00+00:00,84.93000000,1570901.88300000
2026-04-12 00:00:00+00:00,81.53000000,2174791.86600000
2026-04-13 00:00:00+00:00,86.51000000,2950390.41500000
2026-04-14 00:00:00+00:00,83.72000000,3532984.69200000
2026-04-15 00:00:00+00:00,84.90000000,2602448.59300000
2026-04-16 00:00:00+00:00,89.05000000,3940291.34100000
2026-04-17 00:00:00+00:00,88.76000000,4237208.38800000
2026-04-18 00:00:00+00:00,86.16000000,1893190.54300000
2026-04-19 00:00:00+00:00,83.47000000,2594849.06500000
2026-04-20 00:00:00+00:00,85.28000000,2300346.75000000
2026-04-21 00:00:00+00:00,86.03000000,2111587.26900000
2026-04-22 00:00:00+00:00,86.87000000,3154871.83500000
2026-04-23 00:00:00+00:00,86.12000000,2894663.23900000
2026-04-24 00:00:00+00:00,86.18000000,1818574.66300000
2026-04-25 00:00:00+00:00,86.18000000,1033932.43600000
2026-04-26 00:00:00+00:00,86.93000000,1453501.45200000
2026-04-27 00:00:00+00:00,84.82000000,3009101.69100000
2026-04-28 00:00:00+00:00,84.06000000,1664394.44300000
2026-04-29 00:00:00+00:00,83.04000000,2576063.59600000
2026-04-30 00:00:00+00:00,83.09000000,1372591.61100000
2026-05-01 00:00:00+00:00,83.76000000,1798067.95900000
2026-05-02 00:00:00+00:00,84.26000000,1027759.49900000
2026-05-03 00:00:00+00:00,83.91000000,1268647.52200000
2026-05-04 00:00:00+00:00,84.10000000,3469307.21800000
2026-05-05 00:00:00+00:00,86.29000000,2478888.12600000
2026-05-06 00:00:00+00:00,89.16000000,3483256.03000000
2026-05-07 00:00:00+00:00,88.42000000,2892180.50100000
2026-05-08 00:00:00+00:00,92.01000000,2644434.85900000
2026-05-09 00:00:00+00:00,93.13000000,1974272.69600000
2026-05-10 00:00:00+00:00,96.47000000,2559168.99500000
2026-05-11 00:00:00+00:00,97.37000000,3078049.96500000
2026-05-12 00:00:00+00:00,94.28000000,2810037.35900000
2026-05-13 00:00:00+00:00,91.17000000,3192571.80200000
2026-05-14 00:00:00+00:00,92.15000000,2709125.80800000
2026-05-15 00:00:00+00:00,89.24000000,2675843.63100000
2026-05-16 00:00:00+00:00,86.54000000,1963021.59400000
2026-05-17 00:00:00+00:00,85.24000000,1914165.24400000
2026-05-18 00:00:00+00:00,85.38000000,2771861.34400000
2026-05-19 00:00:00+00:00,84.29000000,1662986.21600000
2026-05-20 00:00:00+00:00,86.17000000,2365152.43800000
2026-05-21 00:00:00+00:00,87.36000000,2654321.90000000
2026-05-22 00:00:00+00:00,84.40000000,2208484.66300000
2026-05-23 00:00:00+00:00,85.75000000,2973101.71100000
2026-05-24 00:00:00+00:00,85.27000000,2086657.40300000
2026-05-25 00:00:00+00:00,85.06000000,1562235.46500000
2026-05-26 00:00:00+00:00,83.72000000,2358777.43000000
2026-05-27 00:00:00+00:00,82.44000000,2119456.36300000
2026-05-28 00:00:00+00:00,82.11000000,2306915.48000000
2026-05-29 00:00:00+00:00,82.04000000,2064277.64600000
2026-05-30 00:00:00+00:00,82.73000000,1018490.24400000
2026-05-31 00:00:00+00:00,82.44000000,993880.66600000
2026-06-01 00:00:00+00:00,81.28000000,2309147.39600000
2026-06-02 00:00:00+00:00,74.23000000,3642536.91700000
2026-06-03 00:00:00+00:00,71.61000000,3655245.68000000
2026-06-04 00:00:00+00:00,68.88000000,4928249.49000000
2026-06-05 00:00:00+00:00,63.64000000,7041593.48800000
2026-06-06 00:00:00+00:00,62.20000000,3570841.05600000
2026-06-07 00:00:00+00:00,66.50000000,2941571.37300000
2026-06-08 00:00:00+00:00,66.82000000,3058995.36700000
2026-06-09 00:00:00+00:00,66.04000000,1391489.50200000
